,종목코드,회사명,결산월,결산년도,유동비율,당좌비율,부채비율,자기자본비율,차입금의존도,현금비율,순운전자본비율,자기자본이익률,총자산이익률,매출총이익률,영업이익률,매출액성장률,자산성장률,자기자본성장률,매출총이익성장률,총자산회전율,매출채권회전율,재고자산회전율,순운전자본회전율,총부채상환능력비율,label
9129,[082210],옵트론텍,12,2020,95.1,87.85,54.41,45.59,119.34,0.21,-1.7,-3.68,-1.76,inf,-inf,,1.18,-8.5,-19.48,0.0,0.0,0.0,0.0,-3.66,0
9130,[null],옵티맥,12,2020,160.8,119.26,25.72,74.28,34.63,38.31,14.15,3.78,2.85,inf,inf,,10.84,6.96,15.77,0.0,,0.0,0.0,58.47,1
9131,[109080],옵티시스,12,2020,1049.69,895.57,8.32,91.68,9.08,286.84,67.69,0.0,0.0,33.53,7.69,3.65,1.4,3.34,-7.36,12.02,inf,101.09,47.19,104.45,0
9132,[153710],옵티팜,12,2020,464.79,451.81,18.25,81.75,22.33,284.66,48.77,-1.7,-1.42,26.9,-26.47,-4.45,-0.96,-5.14,-22.05,7.86,inf,469.05,40.79,-21.44,0
9133,[321820],와이더플래닛,12,2020,54.78,54.78,118.74,-18.74,-633.7,14.37,-41.31,-163.36,-9.76,inf,-inf,,-43.05,-153.23,-15.05,0.0,0.0,,-0.0,-31.19,0
9134,[122990],와이솔,12,2020,622.22,572.55,7.85,92.15,8.52,28.52,38.3,0.39,0.35,inf,inf,,-4.65,-0.6,-9.02,0.0,,0.0,0.0,113.26,0
9135,[232140],와이아이케이,12,2020,563.25,350.04,16.62,83.38,19.93,245.84,56.76,0.0,0.0,inf,inf,,47.73,107.3,238.5,0.0,,0.0,0.0,8.05,0
9136,[067900],와이엔텍,12,2020,68.37,59.85,37.07,62.93,58.91,42.74,-7.24,3.61,2.2,inf,inf,,8.61,16.03,28.63,0.0,0.0,0.0,-0.0,34.31,0
9137,[155650],와이엠씨,12,2020,272.75,228.01,21.69,78.31,27.69,97.64,37.02,2.29,1.62,inf,inf,,-13.46,5.52,335.85,0.0,0.0,0.0,0.0,46.65,0
9138,[251370],와이엠티,12,2020,185.23,165.57,51.01,48.99,104.11,48.57,21.78,0.0,0.0,inf,inf,,16.04,18.28,-11.55,0.0,,0.0,0.0,-5.18,0
9139,[066430],와이오엠,12,2020,200.15,181.76,37.27,62.73,59.4,72.96,25.27,3.76,1.8,12.5,3.99,-9.09,-25.53,27.29,13.96,23.99,inf,552.87,532.9,37.72,0
9140,[193250],와이제이엠게임즈,12,2020,156.66,156.39,18.8,81.2,23.15,87.87,7.71,-2.73,-2.23,-10.97,-103.22,-55.23,-10.09,-10.92,-122.99,1.86,inf,2578.84,45.06,18.31,0
9141,[273060],와이즈버즈,12,2020,227.19,227.19,45.3,54.7,82.81,54.16,49.89,-1.91,-0.96,,inf,,46.34,84.12,,0.0,,,0.0,4.2,0
9142,[019210],와이지-원,12,2020,95.34,55.0,61.8,38.2,161.8,14.68,-1.93,-3.39,-1.39,17.85,2.13,-17.41,1.93,-11.75,-28.84,9.86,inf,52.02,1299.12,14.05,0
9143,[122870],와이지엔터테인먼트,12,2020,285.17,273.33,11.69,88.31,13.23,13.96,20.99,1.15,1.02,33.23,5.04,4.03,8.14,6.92,8.49,9.99,inf,935.41,160.45,60.17,0
9144,[332570],와이팜,12,2020,5990.71,4666.59,7.15,92.85,7.7,648.56,75.43,3.24,2.92,inf,-inf,,91.23,108.66,-75.87,0.0,,0.0,0.0,-92.67,0
9145,[079000],와토스코리아,12,2020,3935.88,3746.7,4.17,95.83,4.35,719.59,70.42,0.49,0.47,inf,inf,,0.25,0.13,-12.75,0.0,0.0,0.0,0.0,100.62,0
9146,[070960],용평리조트,12,2020,48.14,36.72,58.56,41.44,141.34,20.72,-19.71,-1.13,-0.5,inf,-inf,,7.31,-4.56,-29.59,0.0,,0.0,-0.0,9.56,0
9147,[114630],우노앤컴퍼니,12,2020,982.82,894.37,7.0,93.0,7.52,402.86,54.9,0.78,0.72,inf,inf,,7.69,8.41,48.16,0.0,,0.0,0.0,63.72,1
9148,[032820],우리기술,12,2020,101.47,94.3,53.01,46.99,112.83,39.32,0.59,-1.0,-0.42,inf,inf,,16.76,56.69,306.97,0.0,0.0,0.0,-0.0,-2.66,0
9149,[115440],우리넷,12,2020,390.76,301.93,40.12,59.88,67.0,165.83,57.94,-4.54,-3.09,23.47,-6.21,-28.93,5.63,-17.34,-33.63,13.48,inf,79.44,65.12,14.96,0
9150,[004720],우리들제약,12,2020,198.56,154.95,40.87,59.13,69.11,68.46,29.21,0.0,0.0,55.48,-0.53,1.55,25.4,30.46,6.27,21.16,inf,159.96,205.02,5.47,1
9151,[046970],우리로,12,2020,67.12,41.77,66.53,33.47,198.77,3.11,-20.63,-12.24,-4.48,5.22,-0.26,-4.12,-18.92,-30.55,1.57,37.49,inf,285.23,-532.32,2.43,0
9152,[082850],우리바이오,12,2020,257.07,244.16,24.18,75.82,31.89,15.65,31.37,-1.73,-1.36,inf,-inf,,1.08,-6.47,-61.31,0.0,,0.0,0.0,4.58,0
9153,[215360],우리산업,12,2020,132.97,91.66,51.84,48.16,107.65,6.17,15.96,1.08,0.52,12.5,3.48,-9.19,1.19,3.15,-6.27,28.55,inf,136.99,465.39,14.62,0
9154,[072470],우리산업홀딩스,12,2020,157.22,157.22,1.79,98.21,1.82,129.0,0.67,0.18,0.18,100.0,9.9,3.82,1.26,0.46,3.82,0.67,inf,inf,272.2,30.23,0
9155,[073560],우리손에프앤지,12,2020,153.95,152.12,34.63,65.37,52.97,18.42,12.02,1.54,1.04,16.59,11.74,5.68,12.61,5.47,68.68,10.66,inf,2528.86,327.37,14.44,0
9156,[153490],우리이앤엘,12,2020,175.39,165.28,44.78,55.22,81.09,38.13,33.18,-1.82,-1.08,inf,inf,,9.84,-6.01,-2.46,0.0,,0.0,0.0,27.59,0
9157,[101170],우림기계,12,2020,401.34,242.2,11.85,88.15,13.44,65.55,34.26,-2.39,-2.11,13.8,1.29,8.29,-8.49,-8.71,18.55,15.98,inf,102.49,128.69,37.11,1
9158,[006980],우성사료,12,2020,145.64,99.1,43.27,56.73,76.27,31.71,18.13,0.52,0.28,inf,inf,,-7.76,1.15,21.52,0.0,,0.0,0.0,12.67,1
9159,[066590],우수AMS,12,2020,76.67,65.88,51.36,48.64,105.58,9.48,-11.23,-0.96,-0.43,inf,-inf,,25.7,55.39,-43.25,0.0,0.0,0.0,-0.0,3.59,0
9160,[017370],우신시스템,12,2020,145.84,129.96,48.33,51.67,93.55,49.24,15.72,0.06,0.03,inf,inf,,5.56,-0.5,11.28,0.0,0.0,0.0,0.0,11.02,0
9161,[103840],우양,12,2020,73.86,24.88,69.25,30.75,225.16,0.51,-11.57,2.86,0.9,inf,inf,,19.51,12.46,13.59,0.0,,0.0,-0.0,10.05,0
9162,[046940],우원개발,12,2020,93.38,87.89,41.86,58.14,72.01,27.13,-2.53,2.71,1.51,inf,inf,,3.44,12.82,72.83,0.0,0.0,0.0,-0.0,19.46,0
9163,[215380],우정바이오,12,2020,125.1,108.45,59.85,40.15,149.06,18.19,8.12,-9.95,-4.27,14.19,-14.2,15.65,21.14,5.14,-45.86,14.65,219.78,217.15,444.53,-20.52,0
9164,[065680],우주일렉트로,12,2020,233.68,205.38,23.78,76.22,31.21,63.78,31.49,2.15,1.63,23.74,11.11,2.44,6.79,7.61,5.49,18.69,inf,262.5,159.18,39.38,0
9165,[105840],우진,12,2020,97.57,53.87,27.78,72.22,38.46,18.98,-0.55,6.26,4.48,inf,inf,,25.33,27.86,24.82,0.0,,0.0,0.0,-16.29,0
9166,[018620],우진비앤지,12,2020,78.49,38.43,52.65,47.35,111.18,7.98,-8.44,-5.02,-2.41,inf,-inf,,-2.04,-4.47,-52.11,0.0,,0.0,-0.0,-5.74,0
9167,[010400],우진아이엔에스,12,2020,470.4,426.85,16.19,83.81,19.32,155.81,51.56,0.42,0.35,5.22,1.31,30.87,-9.17,-5.16,16.92,27.61,inf,452.96,142.84,77.83,0
9168,[049800],우진플라임,12,2020,69.32,44.91,77.4,22.6,342.4,9.83,-19.07,3.4,0.72,inf,inf,,-0.64,15.0,36.61,0.0,0.0,0.0,-0.0,13.01,0
9169,[016880],웅진,12,2020,58.27,55.56,41.74,58.26,71.64,6.86,-13.85,4.42,2.18,35.43,17.66,1.01,-14.78,19.43,31.13,9.1,inf,796.19,-106.58,23.87,0
9170,[095720],웅진씽크빅,12,2020,155.74,145.59,41.41,58.59,70.67,24.77,22.67,0.46,0.13,57.99,3.07,-0.89,-73.82,-19.63,0.69,10.25,inf,562.38,229.59,20.12,0
9171,[103130],웅진에너지,12,2020,120.98,63.64,55.22,44.78,123.31,24.52,1.61,-145.71,21.31,-inf,-inf,,-8.62,-159.38,-82.11,0.0,0.0,0.0,-0.0,0.05,1
9172,[005820],원림,12,2020,158.21,138.88,23.64,76.36,30.96,8.45,11.97,5.66,4.26,6.22,0.35,-17.21,20.49,24.55,28.68,9.06,inf,182.37,273.06,19.25,0
9173,[307280],원바이오젠,12,2020,2088019.41,2088019.41,14.11,85.89,16.43,375033.37,100.0,-0.39,-0.33,,-inf,,-1.32,-1.53,,0.0,,,0.0,-0.31,0
9174,[032940],원익,12,2020,44.0,25.6,33.54,66.46,50.46,1.13,-10.93,2.59,1.7,inf,inf,,8.35,10.98,108.22,0.0,0.0,0.0,-0.0,9.15,0
9175,[240810],원익IPS,12,2020,152.21,63.81,39.78,60.22,66.06,31.25,20.45,3.98,2.45,42.74,12.87,63.14,22.37,17.04,67.34,27.27,301.1,77.56,323.51,51.42,0
9176,[074600],원익QnC,12,2020,109.4,52.36,27.4,72.6,37.74,30.97,1.73,4.76,3.3,inf,inf,,8.72,20.6,53.93,0.0,,0.0,0.0,56.77,0
9177,[104830],원익머트리얼즈,12,2020,374.82,278.74,8.3,91.7,9.06,161.88,21.15,2.58,2.38,inf,inf,,11.54,10.14,18.6,0.0,0.0,0.0,0.0,222.35,0
9178,[014190],원익큐브,12,2020,230.74,181.71,33.04,66.96,49.35,79.41,41.11,1.06,0.65,inf,inf,,-10.94,4.65,41.26,0.0,,0.0,0.0,30.39,0
9179,[030530],원익홀딩스,12,2020,64.8,44.28,27.74,72.26,38.39,7.71,-6.12,1.31,1.0,20.08,12.1,70.68,19.38,7.26,51.93,11.21,inf,308.01,-442.49,18.85,0
9180,[012620],원일특강,12,2020,179.4,136.52,47.1,52.9,89.03,29.5,29.65,-0.05,-0.03,7.41,0.52,-0.98,5.35,-0.8,-4.77,28.47,inf,171.91,250.66,2.75,0
9181,[008370],원풍,12,2020,614.89,480.54,11.74,88.26,13.3,156.88,44.98,1.24,1.1,inf,inf,,1.9,1.49,20.03,0.0,0.0,0.0,0.0,73.61,0
9182,[008290],원풍물산,12,2020,123.96,60.13,35.82,64.18,55.82,4.85,7.08,-5.06,-3.4,inf,-inf,,-22.33,-28.27,-46.31,0.0,0.0,0.0,0.0,-18.44,0
9183,[101160],월덱스,12,2020,222.57,175.61,28.23,71.77,39.33,113.81,31.19,8.32,5.78,33.1,25.55,42.47,29.38,39.38,51.31,21.75,inf,194.27,189.97,47.58,0
9184,[095270],웨이브일렉트로,12,2020,69.24,49.54,61.96,38.04,162.86,23.86,-16.9,-33.54,-9.99,25.51,-38.34,19.49,-16.46,38.75,41.25,11.23,inf,114.71,-145.42,-5.54,0
9185,[010600],웰바이오텍,12,2020,44.9,34.78,68.04,31.96,212.86,4.1,-29.79,0.0,0.0,inf,-inf,,-36.95,-73.67,-81.3,0.0,,0.0,-0.0,22.16,0
9186,[065950],웰크론,12,2020,113.35,79.92,44.58,55.42,80.44,42.33,4.13,2.96,1.6,44.75,14.33,20.81,9.23,14.35,19.69,23.24,285.88,192.06,3056.62,37.96,0
9187,[076080],웰크론한텍,12,2020,130.76,128.71,54.27,45.73,118.69,28.56,16.16,0.08,0.04,inf,inf,,4.95,-1.35,-27.89,0.0,0.0,0.0,0.0,23.27,0
9188,[196700],웹스,12,2020,99.08,75.12,43.03,56.97,75.54,34.5,-0.37,-0.55,-0.32,inf,inf,,0.0,-5.47,7.09,0.0,0.0,0.0,0.0,6.46,0
9189,[069080],웹젠,12,2020,342.79,342.73,19.8,80.2,24.7,66.97,41.22,4.83,4.02,,inf,,29.38,19.01,,0.0,0.0,0.0,0.0,124.71,0
9190,[053580],웹케시,12,2020,163.57,163.57,32.36,67.64,47.83,119.53,18.09,0.0,0.0,,inf,,56.82,23.78,,0.0,,,0.0,105.07,0
9191,[039790],위노바,12,2020,228.73,120.06,35.33,64.67,54.63,33.86,18.97,-1.05,-0.72,inf,-inf,,15.2,1.41,-159.45,0.0,0.0,0.0,0.0,-24.06,0
9192,[044340],위닉스,12,2020,173.48,137.0,38.33,61.67,62.15,5.95,18.68,5.89,3.57,inf,inf,,19.38,23.94,-2.12,0.0,,0.0,0.0,19.38,0
9193,[330350],위더스제약,12,2020,363.73,329.45,28.27,71.73,39.41,123.57,50.15,0.0,0.0,62.92,18.58,1.28,40.28,46.41,3.06,14.29,inf,210.21,66.87,26.2,0
9194,[348350],위드텍,12,2020,346.55,294.33,23.62,76.38,30.92,97.83,57.97,3.06,2.16,37.59,16.08,-5.85,42.44,74.51,-8.54,13.97,inf,105.72,66.94,15.97,0
9195,[112040],위메이드,12,2020,166.22,166.22,10.01,89.99,11.12,28.64,6.04,-2.21,-2.08,,-inf,,1.27,-6.72,,0.0,,,0.0,13.61,0
9196,[065370],위세아이텍,12,2020,475.8,458.55,40.41,59.59,67.83,34.61,50.93,0.0,0.0,31.84,14.81,26.08,132.18,124.07,16.48,20.88,inf,499.99,100.38,20.86,0
9197,[038620],위즈코프,12,2020,2108.0,2069.04,12.12,87.88,13.79,693.13,43.26,1.27,1.17,25.31,1.83,-22.2,14.54,4.98,-24.74,15.31,inf,1724.9,97.93,26.22,0
9198,[299900],위지윅스튜디오,12,2020,51.87,51.87,35.59,64.41,55.24,15.28,-17.04,-2.53,-1.72,,-inf,,7.47,-3.86,,0.0,0.0,,-0.0,-7.03,0
9199,[036090],위지트,12,2020,101.92,83.19,23.06,76.94,29.97,45.98,0.37,1.32,0.95,inf,-inf,,3.82,18.77,-34.89,0.0,0.0,0.0,-0.0,15.21,0
9200,[136540],윈스,12,2020,213.63,201.9,25.71,74.29,34.61,92.07,27.92,3.9,2.82,,,,6.65,12.95,,0.0,0.0,0.0,0.0,61.74,0
9201,[320000],윈텍,12,2020,999.01,835.44,8.74,91.26,9.57,369.2,63.55,-2.34,-1.93,inf,inf,,14.94,44.61,-45.15,0.0,,0.0,0.0,-40.05,0
9202,[097800],윈팩,12,2020,40.44,30.23,61.28,38.72,158.29,19.85,-24.65,2.6,1.02,inf,inf,,14.25,10.45,-18.83,0.0,,0.0,-0.0,20.01,0
9203,[192390],윈하이텍,12,2020,133.89,106.4,44.21,55.79,79.24,37.04,11.08,0.31,0.16,6.92,-5.26,-13.18,-12.17,0.4,-15.09,18.1,141.67,184.75,878.2,1.9,0
9204,[313760],윌링스,12,2020,473.66,327.86,18.01,81.99,21.97,46.72,51.21,0.22,0.17,23.01,-0.17,47.51,-9.37,-0.08,46.89,34.04,inf,210.74,178.54,71.13,0
9205,[008600],윌비스,12,2020,104.98,94.4,47.96,52.04,92.15,0.09,2.1,-0.44,-0.23,17.37,0.35,-17.33,4.2,0.64,-20.47,16.12,inf,345.43,5559.39,-9.5,0
9206,[033270],유나이티드,12,2020,302.6,225.63,21.66,78.34,27.64,67.7,34.27,2.5,1.94,57.97,18.58,-2.42,6.7,8.54,-2.64,15.77,inf,125.36,124.08,48.29,0
9207,[014830],유니드,12,2020,132.89,97.19,30.11,69.89,43.08,26.25,7.06,1.85,1.26,inf,inf,,1.48,6.83,11.24,0.0,0.0,0.0,0.0,32.61,0
9208,[036200],유니셈,12,2020,313.92,266.8,25.07,74.93,33.46,117.56,51.12,4.0,3.0,37.58,15.56,21.79,18.12,18.14,18.28,29.23,inf,246.99,147.92,62.77,0
9209,[018000],유니슨,12,2020,100.98,26.21,68.5,31.5,217.44,7.13,0.28,0.0,0.0,3.99,-15.43,6.6,11.38,3.08,116.81,7.48,251.08,39.87,-1094.6,-0.12,0
9210,[000910],유니온,12,2020,82.02,61.16,38.76,61.24,63.29,23.69,-5.17,5.59,3.1,18.23,3.94,-7.39,5.23,30.51,-0.56,12.69,inf,191.21,-406.69,15.0,0
9211,[047400],유니온머티리얼,12,2020,157.09,106.67,48.54,51.46,94.33,14.69,18.75,-0.59,-0.31,12.62,1.06,-12.32,2.32,-3.66,-31.94,14.37,inf,86.47,204.36,9.4,0
9212,[203450],유니온커뮤니티,12,2020,220.73,168.23,39.48,60.52,65.23,85.79,38.12,1.56,0.97,inf,inf,,7.84,2.86,-11.4,0.0,,0.0,0.0,29.05,0
9213,[011330],유니켐,12,2020,139.65,79.45,54.05,45.95,117.63,7.14,13.17,3.25,1.63,19.79,11.07,21.27,43.97,16.77,14.28,17.82,inf,66.28,280.2,-2.56,0
9214,[077500],유니퀘스트,12,2020,151.4,104.5,45.18,54.82,82.42,20.59,22.95,0.0,0.0,9.15,4.15,22.61,8.15,7.8,16.64,34.14,inf,153.14,391.11,9.89,0
9215,[011320],유니크,12,2020,85.27,68.55,53.21,46.79,113.74,21.4,-6.98,-0.71,-0.34,,,,3.6,0.73,,0.0,,0.0,-0.0,9.84,0
9216,[086390],유니테스트,12,2020,470.65,380.13,14.92,85.08,17.54,209.29,46.77,0.94,0.82,inf,inf,,3.38,-0.55,-49.5,0.0,,0.0,0.0,14.67,0
9217,[241690],유니테크노,12,2020,104.79,93.11,39.88,60.12,66.33,57.43,1.47,3.41,2.04,13.75,7.55,-6.8,12.95,14.65,-5.47,15.47,inf,287.95,1031.93,26.05,0
9218,[142210],유니트론텍,12,2020,152.63,97.81,54.46,45.54,119.6,16.9,23.42,0.2,0.09,8.27,3.21,-4.58,15.74,17.48,-16.13,48.86,inf,202.95,542.78,-7.97,0
9219,[048430],유라테크,12,2020,349.4,278.75,17.46,82.54,21.15,153.45,36.22,1.47,1.2,5.59,-0.98,-11.68,4.59,6.99,-33.85,34.48,inf,323.03,258.73,62.58,0
9220,[206650],유바이오로직스,12,2020,202.88,176.59,37.88,62.12,60.98,150.83,23.22,-22.81,-12.09,inf,-inf,,68.12,177.17,-65.2,0.0,,0.0,0.0,-1.55,0
9221,[089850],유비벨록스,12,2020,131.27,91.84,44.87,55.13,81.38,56.2,9.95,1.04,0.55,inf,inf,,32.12,47.12,4.8,0.0,,0.0,0.0,30.86,0
9222,[032620],유비케어,12,2020,298.36,286.78,26.91,73.09,36.82,111.16,41.0,0.0,0.0,54.06,10.74,-2.42,19.83,12.48,5.14,17.3,inf,685.02,104.45,21.66,0
9223,[264450],유비쿼스,12,2020,350.98,285.03,28.14,71.86,39.16,109.97,60.24,0.0,0.0,36.22,17.17,6.34,11.19,15.77,23.98,20.47,306.24,132.82,93.82,49.02,0
9224,[078070],유비쿼스홀딩스,12,2020,1607.88,1607.88,1.7,98.3,1.73,1422.14,4.51,0.0,0.0,,inf,,-0.87,-0.97,,0.0,0.0,,0.0,56.03,0
9225,[002920],유성기업,12,2020,224.97,178.15,32.85,67.15,48.93,18.63,26.17,-0.77,-0.53,,-inf,,0.59,-6.21,,0.0,0.0,0.0,0.0,18.33,0
9226,[000700],유수홀딩스,12,2020,281.19,281.19,12.87,87.13,14.77,25.64,22.37,9.69,7.27,,,,5.89,48.24,,0.0,,0.0,0.0,13.63,0
9227,[054930],유신,12,2020,187.27,154.16,52.83,47.17,112.01,17.49,34.95,0.92,0.46,inf,inf,,12.25,1.78,161.02,0.0,0.0,0.0,0.0,27.74,0
9228,[069330],유아이디,12,2020,36.64,25.55,65.97,34.03,193.89,4.41,-40.53,0.0,0.0,13.89,5.1,40.17,-10.82,-39.41,224.27,24.87,342.35,452.8,-175.69,3.63,0
9229,[049520],유아이엘,12,2020,305.21,297.78,16.11,83.89,19.21,169.58,30.04,1.61,1.41,-14.1,-25.41,-50.24,10.61,1.66,-763.58,10.76,inf,694.45,92.96,22.42,0
9230,[011690],유양디앤유,12,2020,97.21,74.39,71.82,28.18,254.92,6.12,-1.95,-16.01,-7.0,inf,-inf,,-41.87,-68.94,-5.27,0.0,0.0,0.0,-0.0,-18.71,1
9231,[263770],유에스티,12,2020,269.25,115.61,25.24,74.76,33.76,13.19,42.27,2.47,1.86,16.79,11.13,-3.12,12.37,10.41,26.47,19.59,inf,60.41,123.39,-23.14,0
9232,[072130],유엔젤,12,2020,340.37,340.37,21.92,78.08,28.07,141.12,46.23,0.94,0.75,48.45,6.92,4.75,6.71,3.85,30.54,14.54,inf,inf,84.98,73.07,0
9233,[000220],유유제약,12,2020,428.61,267.25,19.78,80.22,24.65,132.03,34.03,0.01,0.01,inf,inf,,7.11,28.69,-5.84,0.0,0.0,0.0,0.0,-24.12,0
9234,[340930],유일에너테크,12,2020,200.85,147.38,50.22,49.78,100.89,23.46,34.1,7.65,2.3,18.54,13.09,25.51,-35.21,87.25,-22.71,28.42,282.06,75.98,324.61,-31.51,0
9235,[023410],유진기업,12,2020,75.95,74.77,47.49,52.51,90.44,16.69,-8.51,2.75,1.46,inf,inf,,12.4,9.42,-14.04,0.0,,0.0,-0.0,4.38,0
9236,[056080],유진로봇,12,2020,394.86,360.96,28.75,71.25,40.35,52.85,43.33,-5.52,-3.99,inf,-inf,,-17.88,-19.85,244.41,0.0,0.0,0.0,0.0,-22.62,0
9237,[084370],유진테크,12,2020,475.3,309.2,11.86,88.14,13.45,51.89,36.01,0.23,0.2,,,,3.05,-0.66,,0.0,0.0,0.0,0.0,27.86,0
9238,[179900],유티아이,12,2020,265.14,239.24,25.13,74.87,33.57,62.12,36.99,1.44,1.13,inf,inf,,12.62,2.13,-19.26,0.0,0.0,0.0,0.0,-33.11,0
9239,[263050],유틸렉스,12,2020,162.43,162.43,44.54,55.46,80.31,69.43,24.38,-11.77,-7.87,,-inf,,39.43,-6.45,,0.0,,,0.0,-37.45,0
9240,[000100],유한양행,12,2020,356.84,301.06,18.2,81.8,22.25,109.21,36.4,0.0,0.0,34.7,7.4,7.15,10.76,11.2,25.71,19.25,inf,269.23,139.61,12.24,0
9241,[191410],육일씨엔에쓰,12,2020,66.01,65.91,79.14,20.86,379.31,3.86,-25.16,-31.96,-12.9,inf,-inf,,-45.8,-77.8,137.23,0.0,0.0,0.0,-0.0,-10.04,0
9242,[008730],율촌화학,12,2020,139.01,105.48,42.66,57.34,74.41,18.87,9.77,0.0,0.0,13.38,4.91,3.03,0.98,1.18,2.52,20.83,inf,238.12,504.94,20.8,0
9243,[072770],율호,12,2020,156.16,143.11,49.32,50.68,97.33,61.69,24.53,2.11,1.03,inf,inf,,5.13,14.29,2.99,0.0,0.0,0.0,0.0,36.85,0
9244,[008250],이건산업,12,2020,56.42,32.55,57.02,42.98,132.65,4.2,-16.83,1.18,0.48,inf,inf,,-6.25,3.14,7.06,0.0,,0.0,-0.0,0.82,0
9245,[039020],이건홀딩스,12,2020,18.48,18.48,15.93,84.07,18.95,6.47,-5.61,-0.03,-0.02,0.0,3.97,-35.11,-1.55,-2.15,,0.97,inf,inf,-47.83,5.02,0
9246,[025820],이구산업,12,2020,100.37,30.92,62.36,37.64,165.64,0.29,0.2,0.47,0.18,,,,3.16,1.03,,0.0,,0.0,-0.0,-4.28,0
9247,[060230],이그잭스,12,2020,224.19,216.02,31.99,68.01,47.03,117.75,30.57,0.17,0.11,32.7,7.53,2.83,0.35,7.7,-1.16,6.28,inf,295.87,54.11,15.83,1
9248,[044960],이글벳,12,2020,359.35,241.03,22.05,77.95,28.28,81.77,34.59,1.68,1.3,inf,inf,,5.36,6.2,31.55,0.0,0.0,0.0,0.0,55.26,0
9249,[302430],이노메트리,12,2020,503.25,500.0,13.84,86.16,16.06,207.65,54.28,-2.02,-1.74,18.15,-17.49,-35.74,-10.62,-10.64,-63.26,8.75,inf,976.01,40.22,66.72,0
9250,[214320],이노션,12,2020,193.74,193.74,32.77,67.23,48.75,25.87,30.09,0.0,0.0,37.6,5.34,-13.39,-1.6,-1.83,-5.82,8.65,inf,inf,76.14,4.18,0
9251,[073490],이노와이어리스,12,2020,327.44,301.59,13.33,86.67,15.38,200.46,27.81,2.07,1.65,32.97,15.46,-2.75,3.68,24.15,-11.59,15.55,inf,481.29,144.07,85.68,0
9252,[086250],이노와이즈,12,2020,34.64,34.64,52.4,47.6,110.1,12.35,-34.25,-19.0,-9.04,-16.35,-210.36,inf,inf,inf,-inf,3.99,inf,123844.59,-23.29,-33.2,1
9253,[215790],이노인스트루먼트,12,2020,404.94,387.51,4.91,95.09,5.16,228.75,11.99,2.39,1.72,29.02,-16.31,-66.97,3.08,105.14,-75.29,2.04,inf,81.61,-277.53,82.41,0
9254,[246960],이노테라피,12,2020,660.5,641.81,24.61,75.39,32.64,34.36,25.72,0.0,0.0,0.0,0.0,-14.31,0.63,-14.19,,0.83,inf,92.47,6.11,-56.77,0
9255,[088390],이녹스,12,2020,57.03,57.03,26.16,73.84,35.43,34.46,-2.68,3.47,2.52,,inf,,10.99,14.99,,0.0,,,-0.0,-1.46,0
9256,[272290],이녹스첨단소재,12,2020,206.23,160.03,31.26,68.74,45.49,58.17,25.02,3.68,2.31,25.54,14.67,-6.04,-4.82,13.91,-6.71,25.97,inf,251.4,306.76,28.78,0
9257,[053350],이니텍,12,2020,398.61,395.33,9.09,90.91,10.0,250.03,22.65,-0.19,-0.17,19.06,-1.37,-17.04,-1.0,-0.84,-13.7,10.48,inf,5346.02,123.57,48.5,0
9258,[215090],이디티,12,2020,235.44,201.1,36.69,63.31,57.95,121.9,46.52,0.0,0.0,inf,inf,,44.85,29.63,384.72,0.0,,0.0,0.0,10.45,1
9259,[041520],이라이콤,12,2020,563.82,554.45,13.11,86.89,15.08,243.9,56.42,-0.18,-0.15,inf,inf,,-0.54,-1.03,2.75,0.0,0.0,0.0,0.0,70.41,0
9260,[264850],이랜시스,12,2020,301.48,263.03,39.29,60.71,64.72,29.04,41.3,2.59,1.47,15.99,7.38,9.81,1.99,16.94,-3.71,23.98,inf,307.21,166.97,10.69,0
9261,[054210],이랜텍,12,2020,136.16,125.85,38.33,61.67,62.15,15.31,11.45,-1.33,-0.81,inf,inf,,-6.5,-4.27,1.39,0.0,,0.0,0.0,25.25,0
9262,[164060],이루다,12,2020,348.83,234.44,32.14,67.86,47.35,139.66,47.06,5.19,3.37,inf,inf,,88.3,115.18,-12.03,0.0,0.0,0.0,0.0,16.47,0
9263,[065440],이루온,12,2020,232.75,232.75,31.06,68.94,45.05,67.3,33.64,0.26,0.18,30.75,8.29,2.62,5.42,0.96,0.7,10.89,73.67,inf,86.22,41.85,0
9264,[088260],이리츠코크렙,6,2020,791.51,791.51,50.12,49.88,100.48,436.62,3.31,0.67,0.34,inf,inf,,-0.49,-1.05,0.58,0.0,,,0.0,3.78,0
9265,[115610],이미지스,12,2020,351.41,170.71,25.03,74.97,33.38,122.36,61.36,-11.36,-8.85,17.88,-20.67,-5.78,-31.91,-36.14,63.19,36.23,623.12,135.98,160.89,-158.92,0
9266,[080010],이상네트웍스,12,2020,146.85,89.92,24.32,75.68,32.14,52.19,9.16,1.95,1.4,inf,inf,,-4.94,6.74,6.78,0.0,,0.0,0.0,3.63,0
9267,[086890],이수앱지스,12,2020,697.63,395.52,47.34,52.66,89.9,169.81,48.76,-10.06,-5.66,inf,-inf,,-10.8,-21.04,50.69,0.0,0.0,0.0,0.0,-21.86,0
9268,[007660],이수페타시스,12,2020,106.27,63.59,62.24,37.76,164.82,10.88,3.44,-0.93,-0.34,inf,inf,,-7.67,-1.58,2.15,0.0,,0.0,0.0,-4.37,0
